inci_id,address,nature,calltime,hour,DoW,day_night,Race,Age,Gender,Resident,Location,Speed,Lane Violation,Follow to Close,Fail to Signal,CVE,Other,Moving,Equipment,License,Investigative,Citation,Warning,No Action,Other Result,What Searched,Consent,Inventory,Drug_Alcohol Odor,Incident to Arrest,Plain View Contraband,Suspicion Weapon,Drug Dog,Other Basis,Search Duration,Contraband Found,Drug_Alcohol,Currency,Weapon,Stolen Property,Other Contraband,Driver Arrest,Warrant,Drug Violation,Resist Arrest,Offense Against Person,Traffic Violation,DWI BAC,Property Crime,Other Violation,Special Op,Admit Prior Use
2018153069,CARRIE FRANCKE DR/W STADIUM BLVD,T TRFC STOP,7/23/2018 16:37,16,Mon,day,W,40+,F,No,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153092,W NIFONG BLVD/WEST OAK DR,T TRFC STOP,7/23/2018 16:59,16,Mon,day,W,30--39,F,Yes,City Street,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153216,GRINDSTONE PKWY/ROCK QUARRY RD,T TRFC STOP,7/23/2018 19:57,19,Mon,night,W,18--29,M,Yes,State Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153269,RICE RD/RINEY LN,T TRFC STOP,7/23/2018 21:33,21,Mon,night,B,Under 18,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153271,220 220-A E BUSINESS LOOP 70,T TRFC STOP,7/23/2018 21:35,21,Mon,night,W,30--39,M,Yes,State Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153280,900 900 CONLEY RD,T TRFC STOP,7/23/2018 21:47,21,Mon,night,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153284,N WEST BLVD/W BROADWAY,T TRFC STOP,7/23/2018 21:53,21,Mon,night,W,40+,F,No,City Street,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153293,BERNADETTE DR/N STADIUM BLVD,T TRFC STOP,7/23/2018 22:07,22,Mon,night,B,Under 18,M,Yes,City Street,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Property ONLY,0,0,1,0,0,0,0,0,0--15,Yes,1,0,0,0,0,No,0,0,0,0,0,0,0,0,No,Yes
2018153308,PENNSYLVANIA DR/VANDIVER DR,T TRFC STOP,7/23/2018 22:33,22,Mon,night,H,40+,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153311,RAIN FOREST PKWY/RANGE LINE ST,T TRFC STOP,7/23/2018 22:41,22,Mon,night,B,40+,F,Yes,City Street,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153316,BLUE RIDGE RD/NORTHLAND DR,T TRFC STOP,7/23/2018 22:44,22,Mon,night,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153320,E STADIUM BLVD/S PROVIDENCE RD,T TRFC STOP,7/23/2018 22:52,22,Mon,night,W,30--39,M,Yes,State Highway,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153322,N COLLEGE AVE/WILKES BLVD,T TRFC STOP,7/23/2018 22:55,22,Mon,night,B,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153327,HOSPITAL DR/S COLLEGE AVE,T TRFC STOP,7/23/2018 23:00,23,Mon,night,W,30--39,M,Yes,State Highway,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153356,I70 DR NW/WESTWIND DR,T TRFC STOP,7/24/2018 0:16,0,Tue,night,W,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153358,E BUSINESS LOOP 70/N OLD 63,T TRFC STOP,7/24/2018 0:21,0,Tue,night,W,30--39,F,Y,CITY,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Driver and Property,0,0,0,0,0,0,1,0,0--15,YCON,1,0,0,0,0,YES,0,1,0,0,0,0,0,0,,
2018153381,E BUSINESS LOOP 70/N OLD 63,T TRFC STOP,7/24/2018 1:26,1,Tue,night,W,30--39,F,Y,CITY,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Driver and Property,0,0,0,0,0,0,1,0,0--15,YCON,1,0,0,0,0,YES,0,1,0,0,0,0,0,0,,
2018153544,N PROVIDENCE RD/VANDIVER DR,T TRFC STOP,7/24/2018 10:15,10,Tue,day,B,30--39,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153546,3004 3004 CLARK LN,T TRFC STOP,7/24/2018 10:19,10,Tue,day,B,30--39,M,Y,CITY,0,0,0,0,0,1,1,0,0,1,0,0,0,1,Driver and Property,0,0,0,1,0,0,0,0,0--15,YCUR,0,1,1,1,0,YES,0,0,1,0,1,0,1,0,,
2018153559,2900 2900-BLK RANGE LINE ST,T TRFC STOP,7/24/2018 10:26,10,Tue,day,W,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153568,BROWN STATION RD/ELM GROVE DR,T TRFC STOP,7/24/2018 10:36,10,Tue,day,W,18--29,M,N,CITY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Driver ONLY,0,0,0,1,0,0,0,0,0--15,NONE,0,0,0,0,0,YES,1,0,0,0,0,0,0,0,BUR,NO
2018153594,GRINDSTONE PKWY/ROCK QUARRY RD,T TRFC STOP,7/24/2018 11:02,11,Tue,day,W,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153626,I70 E/RANGE LINE ST,T TRFC STOP,7/24/2018 11:48,11,Tue,day,W,40+,F,Yes,U.S. Highway,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153635,ROCK QUARRY RD/ROLLING ROCK DR,T TRFC STOP,7/24/2018 11:56,11,Tue,day,B,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153637,551 551 E SOUTHAMPTON DR,T TRFC STOP,7/24/2018 11:59,11,Tue,day,W,30--39,F,Y,CITY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018153640,GRINDSTONE PKWY/ROCK QUARRY RD,T TRFC STOP,7/24/2018 12:02,12,Tue,day,W,40+,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153646,ROCK QUARRY RD/STAGS WAY,T TRFC STOP,7/24/2018 12:08,12,Tue,day,B,40+,F,Yes,City Street,1,0,0,0,0,0,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153655,ROCK QUARRY RD/ROLLING ROCK DR,T TRFC STOP,7/24/2018 12:17,12,Tue,day,W,18--29,F,No,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153679,SPRING CREEK RD/W VAWTER SCHOOL RD,T TRFC STOP,7/24/2018 12:38,12,Tue,day,W,40+,M,Yes,City Street,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153696,W NIFONG BLVD/WOODS EDGE RD,T TRFC STOP,7/24/2018 12:57,12,Tue,day,W,30--39,M,Yes,City Street,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153708,SPRING CREEK RD/W VAWTER SCHOOL RD,T TRFC STOP,7/24/2018 13:13,13,Tue,day,W,30--39,F,Yes,City Street,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153733,SCOTT BLVD/W NORTH PINEBROOK LN,T TRFC STOP,7/24/2018 13:32,13,Tue,day,W,40+,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153742,AMMONETTE ST/N OLD 63,T TRFC STOP,7/24/2018 13:43,13,Tue,day,H,18--29,M,Yes,City Street,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153754,CLARK LN/SYLVAN LN,T TRFC STOP,7/24/2018 13:54,13,Tue,day,B,30--39,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153756,SCOTT BLVD/W BROOKVIEW CT,T TRFC STOP,7/24/2018 13:58,13,Tue,day,W,40+,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153773,FLAGSTONE DR/SCOTT BLVD,T TRFC STOP,7/24/2018 14:10,14,Tue,day,W,30--39,F,No,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153787,SCOTT BLVD/W BROOKVIEW CT,T TRFC STOP,7/24/2018 14:17,14,Tue,day,W,30--39,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153796,3500 3500 CLARK LN,T TRFC STOP,7/24/2018 14:28,14,Tue,day,W,40+,F,Yes,City Street,0,1,0,0,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,0,0,0,0,1,0,0,0,Yes,No
2018153799,RANGE LINE ST/VANDIVER DR,T TRFC STOP,7/24/2018 14:34,14,Tue,day,W,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153801,BROADFIELD DR/BROADWAY BUSINESS PARK CT,T TRFC STOP,7/24/2018 14:37,14,Tue,day,W,40+,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153805,BURLINGTON ST/VANDIVER DR,T TRFC STOP,7/24/2018 14:45,14,Tue,day,A,40+,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153817,BROADFIELD DR/BROADWAY BUSINESS PARK CT,T TRFC STOP,7/24/2018 14:52,14,Tue,day,W,Under 18,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153819,RANGE LINE ST/VANDIVER DR,T TRFC STOP,7/24/2018 14:54,14,Tue,day,W,40+,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153841,I70 E/W BUSINESS LOOP 70,T TRFC STOP,7/24/2018 15:18,15,Tue,day,W,30--39,F,No,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153855,PARK DE VILLE DR/W BROADWAY,T TRFC STOP,7/24/2018 15:32,15,Tue,day,B,40+,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153861,MEXICO GRAVEL RD/VANDIVER DR,T TRFC STOP,7/24/2018 15:35,15,Tue,day,W,18--29,F,Yes,City Street,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153880,ROLLINS RD/SMITH DR,T TRFC STOP,7/24/2018 15:52,15,Tue,day,W,18--29,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153888,MEXICO GRAVEL RD/VANDIVER DR,T TRFC STOP,7/24/2018 16:02,16,Tue,day,W,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153893,N WEST BLVD/W BROADWAY,T TRFC STOP,7/24/2018 16:07,16,Tue,day,B,40+,F,Yes,City Street,1,0,0,0,0,0,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153903,4151 4151 PARIS RD,T TRFC STOP,7/24/2018 16:20,16,Tue,day,B,18--29,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153918,4800 4800 PARIS RD,T TRFC STOP,7/24/2018 16:36,16,Tue,day,W,30--39,M,No,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153920,CLARK LN/CONNECTOR,T TRFC STOP,7/24/2018 16:38,16,Tue,day,W,40+,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153937,PARIS RD/VANDIVER DR,T TRFC STOP,7/24/2018 16:55,16,Tue,day,W,40+,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153940,COUNTRY CLUB DR/N OLD 63,T TRFC STOP,7/24/2018 16:58,16,Tue,day,W,40+,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153943,PARIS RD/VANDIVER DR,T TRFC STOP,7/24/2018 17:02,17,Tue,day,B,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153953,PARIS RD/VANDIVER DR,T TRFC STOP,7/24/2018 17:20,17,Tue,day,W,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153957,NELWOOD DR/PARIS RD,T TRFC STOP,7/24/2018 17:26,17,Tue,day,W,40+,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153963,ELM ST/S PROVIDENCE RD,T TRFC STOP,7/24/2018 17:34,17,Tue,day,B,30--39,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018153982,ROCK QUARRY RD/ROLLING ROCK DR,T TRFC STOP,7/24/2018 17:54,17,Tue,day,W,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154013,E WALNUT ST/N OLD 63,T TRFC STOP,7/24/2018 18:29,18,Tue,night,W,30--39,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154062,3110 3110 CLARK LN,T TRFC STOP,7/24/2018 19:42,19,Tue,night,B,30--39,M,Yes,City Street,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154099,HATHMAN PL/PARIS RD,T TRFC STOP,7/24/2018 20:32,20,Tue,night,B,40+,M,Yes,State Highway,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154117,E FOREST AVE/N PROVIDENCE RD,T TRFC STOP,7/24/2018 20:50,20,Tue,night,A,30--39,M,No,State Highway,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154126,ALPINE DR/MEXICO GRAVEL RD,T TRFC STOP,7/24/2018 21:17,21,Tue,night,B,40+,M,Yes,City Street,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154134,RANGE LINE ST/WILKES BLVD,T TRFC STOP,7/24/2018 21:26,21,Tue,night,B,18--29,M,Yes,City Street,0,1,0,0,0,1,2,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154140,I70 W/RANGE LINE ST ONR WB,T TRFC STOP,7/24/2018 21:35,21,Tue,night,W,18--29,F,No,Interstate Highway,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154143,3406 3406 RANGE LINE ST,T TRFC STOP,7/24/2018 21:39,21,Tue,night,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154150,N PROVIDENCE RD/NEBRASKA AVE,T TRFC STOP,7/24/2018 21:51,21,Tue,night,B,40+,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154161,MCBAINE AVE/W SEXTON RD,T TRFC STOP,7/24/2018 22:11,22,Tue,night,B,40+,F,Yes,City Street,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154162,E WALNUT ST/N OLD 63,T TRFC STOP,7/24/2018 22:12,22,Tue,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154167,E BROADWAY/N OLD 63,T TRFC STOP,7/24/2018 22:21,22,Tue,night,W,30--39,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Property ONLY,1,0,0,0,0,0,0,0,0--15,Yes,1,0,0,0,0,Yes,0,1,0,0,0,0,0,0,No,No
2018154169,CALLAWAY DR/RICE RD,T TRFC STOP,7/24/2018 22:23,22,Tue,night,B,40+,F,Y,CITY,0,0,0,0,0,1,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018154175,E BUSINESS LOOP 70/N GARTH AVE,T TRFC STOP,7/24/2018 22:30,22,Tue,night,B,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Driver and Property,1,0,0,0,0,0,0,0,0--15,No,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154178,MCKEE ST/RICE RD,T TRFC STOP,7/24/2018 22:31,22,Tue,night,B,Under 18,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,0,0,0,0,0,0,0,1,No,No
2018154209,MCALESTER ST/N OLD 63,T TRFC STOP,7/24/2018 23:32,23,Tue,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154217,CLARK LN/EASTWOOD DR,T TRFC STOP,7/24/2018 23:41,23,Tue,night,B,18--29,M,Y,CITY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018154236,N HWY 63 NB/VANDIVER DR,T TRFC STOP,7/25/2018 0:11,0,Wed,night,B,18--29,F,No,U.S. Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154300,E BROADWAY/N EIGHTH ST,T TRFC STOP,7/25/2018 3:10,3,Wed,night,B,18--29,M,Yes,City Street,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154335,I70 E/N PROVIDENCE RD OFFR EB,T TRFC STOP,7/25/2018 7:03,7,Wed,day,W,40+,M,N,INT,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018154341,3400 3400 CLARK LN,T TRFC STOP,7/25/2018 7:12,7,Wed,day,B,18--29,M,Y,CITY,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,
2018154348,BLUE RIDGE RD/DERBY RIDGE DR,T TRFC STOP,7/25/2018 7:28,7,Wed,day,W,30--39,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154351,BLUE RIDGE RD/RANGE LINE ST,T TRFC STOP,7/25/2018 7:40,7,Wed,day,B,40+,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154359,4500 4500-BLK PARIS RD,T TRFC STOP,7/25/2018 7:54,7,Wed,day,W,40+,F,No,State Highway,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154370,S OLD MILL CREEK RD/W OLD FIELD RD,T TRFC STOP,7/25/2018 8:14,8,Wed,day,W,30--39,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154374,MONROE ST/N OLD 63,T TRFC STOP,7/25/2018 8:21,8,Wed,day,B,40+,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154375,2206 2206 PARIS RD,T TRFC STOP,7/25/2018 8:31,8,Wed,day,O,18--29,F,Yes,County Road,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154378,505 505-100 E NIFONG BLVD,T TRFC STOP,7/25/2018 8:32,8,Wed,day,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154382,3701 3701 BROWN STATION RD,T TRFC STOP,7/25/2018 8:40,8,Wed,day,W,40+,M,Yes,County Road,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154390,4411 4411 BROWN STATION RD,T TRFC STOP,7/25/2018 8:50,8,Wed,day,O,18--29,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154401,3801 3801 OAKLAND GRAVEL RD,T TRFC STOP,7/25/2018 9:02,9,Wed,day,B,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018154422,SYLVAN LN/WHITE GATE DR,T TRFC STOP,7/25/2018 9:21,9,Wed,day,W,40+,F,Y,CITY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
2018154429,CONNECTOR/I70 E,T TRFC STOP,7/25/2018 9:27,9,Wed,day,W,18--29,F,N,CITY,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,,NO
